comment_text,like_count,reply_count,published_at
Ayolaahh indonesia ku. Kalian kan tidak buta dan tuli. Taulah siapa yg pintar. Skrang sudah zaman milenial harus cari yg pintar buat bangsa ini,0,0,2024-01-08T05:11:48Z
"inimah buka sindiran yg keras lebih ke mojokin terang"" an",4,0,2024-01-08T05:11:41Z
"Mohon maaf saya mual denger pak anis ngomong, kayak pengen muntah gitu soalnya omonganya cuma mancing dan mancing emosi",3,0,2024-01-08T05:11:32Z
"Paling menyebalkan hadirnya banyak pendukung,, dan menyita waktu menenangkan pendukung,, riweh dan berisik",0,0,2024-01-08T05:11:08Z
"Pak Prabowo dihati 
Hidup Prabowo Gibran",0,0,2024-01-08T05:10:50Z
Pak prabowo klo misal ny bpk gk terpilih di 2024 ini apakah msh calon lgi di 2029 pak prabowo.,0,0,2024-01-08T05:10:32Z
"Prabowo sibuk ngurusin negara, yg lainnya sibuk ngurusin pak prabowo😢",4,0,2024-01-08T05:10:11Z
"Terbawa emosi,,menyerang pribadi",0,0,2024-01-08T05:09:45Z
"Pa anis yg ngomong, gw yg deg deg an ,😂",0,0,2024-01-08T05:09:41Z
Pak prabowo🙏🏻🙏🏻🙏🏻 terimakasih sudah tidak terpancing oleh paslon yg ketakutan akan kekutan bapak. ✌️✌️✌️,0,0,2024-01-08T05:09:29Z
Prabowo emosian kirain iya gemoy😂😂,0,0,2024-01-08T05:09:13Z
Keren pa prabowo sdh teruji utk jadi pemimpin,0,0,2024-01-08T05:09:07Z
kaisar bapak ramah sekali,0,0,2024-01-08T05:08:46Z
@aniesbaswedan mau merdekakan palestina tapi malah mau menjajah negara sendiri dengan negara rohingya😅,0,1,2024-01-08T05:08:03Z
Visi ke depan mas anies sangat bagus,1,0,2024-01-08T05:07:35Z
Ini pa anis lagi bacakan visi misi atau lagi memojokan  seseorang,0,0,2024-01-08T05:07:19Z
Kok micnya cma 1ya GK sprti debat cawapres.ktnya knpa 3 takut mic2nya bermasalah.perlu dipertanyakan sih.,0,0,2024-01-08T05:07:16Z
"Kenapa waktu debat cawapres kok pelit sekali,seprtinya mengarah ke kepentingan acara tv dan spongsor,sebaiknya TVRI harus di pakai kmbali,supaya waktu agak LBH panjang dan baik netral tanpa iklan swasta🙏",1,0,2024-01-08T05:06:33Z
Menhan kok ga punya catatan data buat debat.. masa gak ngsave setidaknya di kepala berapa angkanya.. berarti fix ya sesuai pertanyaan 2 paslon.. kerjanya menhan selama ini apa 😆,0,0,2024-01-08T05:06:13Z
Kalo di bibir ada tahi lalat pasti taulah yaa.. saya tetap prabowo sangat terlihat ikhlas untuk indonesia,0,0,2024-01-08T05:05:30Z
2024 amin presiden,0,0,2024-01-08T05:05:06Z
"demokrasi sejatinya bukan untuk memilih yg terbaik, tapi untuk mencegah org2 buruk berkuasa...
Hutang menumpuk, koruptor tertinggi dunia, kenapa? Karena yg berkuasa partai itu2 saja masih dipertahankan..
Akan sulit bersikap adil tanpa intimidasi... 

pilihan terbaik ikut ijtima' ulama. Partai tidak terikat banyak kontrak politik pada yg sedang berkuasa",0,0,2024-01-08T05:04:16Z
All in AMIN,0,0,2024-01-08T05:04:01Z
Anis mulut rusak.wajib jadi buruh,0,0,2024-01-08T05:03:56Z
"Prabowo omongannya kosong, ikut"" yg lain terus, obset terus.🤣🤣🤣🤣",0,0,2024-01-08T05:03:55Z
"Heran yaa pendukung 02, bilangnya pada nyerang 02. Lah inikan emang temanya..",0,0,2024-01-08T05:03:54Z
Sebenarnya prabowo sangat mampu membalas ejekan paslon 1 dan 3 tapi buat apa itu hanya memecah belah,0,0,2024-01-08T05:03:40Z
"Butuhh bukti bukan banyak omong , all in pak prabowoo❤",0,0,2024-01-08T05:03:39Z
Pak Prabowo tdk pernah merendahkan calon pasangan yg lain ❤,2,0,2024-01-08T05:02:53Z
Udah jelas2 pak Prabowo gegabah kok masih kalian belain,0,0,2024-01-08T05:02:47Z
Anies luar biasa,1,0,2024-01-08T05:02:40Z
Nomer 1 Omon omon doang 😅😅,1,0,2024-01-08T05:02:01Z
Capres ya kaya ganjar ......tegas  jujur rakyat paham ...  dia ... mampu pimpin  dg  cerdas  dan amanah....,0,0,2024-01-08T05:01:49Z
Tetap AMIN...,1,0,2024-01-08T05:01:27Z
"Pak Prabowo luar biasa...hanya beliau yg tdk menyerang paslon lain...
Beda dg paslon 1 yg asbun dan menyesatkn...",0,0,2024-01-08T05:01:22Z
Heleh debat opo Iki nak seneng do nyerang behh,0,0,2024-01-08T05:00:18Z
"03 pembuka nya g pake salam wkwkw
katanya iklan adzan magrib",0,0,2024-01-08T04:59:19Z
Biarkan waktu yang menjawab.. Kebusukan demi kebusukan akan terjawab melalui tutur bahasanya sendiri.. Pak prabowo terlihat lebih sabar disini.. Allah maha tau dan rakyat pada akhirnya akan bisa menilai sendiri.. SEMANGAT PAK PRABOWO KAMI SELALU ADA DISINI UNTUKMU,1,0,2024-01-08T04:59:16Z
"Disini banyak buzzer nya calon 02 ya😅, saya orang awam aja bisa pilih soal debat seperti ini...mana yg terbaik untuk bangsa,, Bismillah semoga Pak Anis bisa melakukan perubahan untuk Indonesia Tercinta, dr HUKUM yg berketidakadilan..dr EKONOMI yg tidak merata",1,0,2024-01-08T04:59:13Z
Tetap AMIN ☝️♥️,2,0,2024-01-08T04:59:12Z
Si anis keliatan bgt ya mau nusuk pak prabowonya😂 takut kali dia. Paling engga kan inget dl dia ga mau hianatin prabowo haha,2,0,2024-01-08T04:59:06Z
Debat kok main keroyokan nyerang salah 1 capres... Semakin mantap milih prabowo gibran❤,0,0,2024-01-08T04:58:25Z
Mas anis... mas Anis...kok mencari2 kesalahan.....lebih terhormat jika menyampaikan visi misi kedapan tanpa harus menyebutkan cacat nya lawan....,0,0,2024-01-08T04:58:20Z
"Kok gak ada yang bahas masalah rohingya ya? Padahal kan masuk ke tema pertahanan dan hubungan internasional, apa karena di briefing oleh panitianya gak boleh bahas rohingya?",0,0,2024-01-08T04:57:54Z
Salut sama pak Prabowo Subianto yang cinta tanah air ❤️,1,0,2024-01-08T04:57:39Z
Cek diakhir kamera lebih banyak yang mendekati pak prabowo dibandingkan paslon lain wkwk,1,0,2024-01-08T04:57:39Z
bismillah pak ganjar.,0,0,2024-01-08T04:57:11Z
Semoga BP terpilih jadi persiden.amiin,0,0,2024-01-08T04:56:30Z
Anies Presiden,0,0,2024-01-08T04:56:16Z
Hanya jiwa patriot yg tulus kepada NKRI,50,0,2024-01-08T04:56:10Z
"Anis adalah capres yang pandai beretorika, ganjar capres yang lihai berlogika, sedangkan prabowo adalah capres yang bisa kerja nyata.",1,1,2024-01-08T04:55:58Z
meskipun badai mengganggu saya tetap memilih pak Prabowo 🎉,0,0,2024-01-08T04:55:38Z
Prabowo is the best..bismillah...,0,0,2024-01-08T04:55:36Z
Saya melihat dari raut wajah Anis penuh kemunafikan,0,0,2024-01-08T04:55:10Z
"Semua teori dan mencari support rakyat ...siapa nanti yang benar membangun dan membela rakyat dalam hal rakyat harus sejahtera dahulu ,UMR diperhatikan,bagaimana ekonomi musti stabil dan dapat dinikmati rakyat ..dan jadikan Indonesia negara terkuat u dunia ..kita punya kekayaan jgn sampai dikasih ke Aseng asing dgn alasan kerjasama dan investor..jgn pikir jauh .. Indonesia masih butuh sejahtera dan layak u semua hal...Paslon 2&3 masih satu kubu..Paslon 1 beda...Anies Baswedan Presiden",0,0,2024-01-08T04:54:39Z
"Intinya klo Anis jadi, pajak baru akan bermunculan mungkin pajak yg lama akan naik, dan akhirnya menyengsarakan rakyat. Paham...",0,0,2024-01-08T04:54:28Z
Semoga pak Prabowo jadi presiden,0,0,2024-01-08T04:53:41Z
Pak anies no 1,1,0,2024-01-08T04:53:40Z
Nah maka dari itu anak muda mulai hari ini kita bisa lihat siapa yang pantas naik jadi ri 1,1,0,2024-01-08T04:52:58Z
Slama menteri pertahanan nya di pempin pak prabowo sudah bnyak pesawat yang di beli coba lihat di era sbelum nya kagak pernah tu ada beli  pesawat tempur.,1,0,2024-01-08T04:52:34Z
Kalau ga ihlas ya jangan nyapres  sebab risikonya kalah dan menang hrs ihlas  ❤❤❤ ganjar 1 putaran,0,0,2024-01-08T04:52:25Z
"1. Ganjar: baik
2. Prabowo: baik
3. Anies: TERBAIK",0,0,2024-01-08T04:52:06Z
Oalah Nisssss Nissss,0,0,2024-01-08T04:51:49Z
Aku liat selilas di debat semalam kenapa pak anis terlihat jahatnya ke prabowo ya.. Padahal dulu yang majuin pak anis itu pak prabowo.. Ibarat anak sama bapak pak anis ini jadi anak durhaka yang selalu mencari titik kesalahan bapaknya,1,0,2024-01-08T04:51:15Z
AMIN is the best,0,0,2024-01-08T04:51:09Z
Indonesia butuh pemimpin yang tegas yaitu pak Prabowo Indonesia bisa aman ✌️👍 janjar anis cuma pinter bicara kerja👌dua' nya bekas gubenur jeblok aoa lagi gambar ganjar 10th jdi gubenur bersama pdip itu kerjanya cuma korupsi buktinya jalanan pada rusak kemiskinan terpuruk dijawa tengah kususnya itu mau jdi persident tengelamkan bagi saya mak banteng nyusep 2024,0,0,2024-01-08T04:51:00Z
Bismillah AMIN,1,0,2024-01-08T04:50:57Z
kok C  aja terus ya,0,0,2024-01-08T04:50:46Z
Bismillah AMIN,1,0,2024-01-08T04:50:46Z
"Seagresif itukah paslon 1 ini, sampai2 membahas soal menhan. Sedangkan paslon 2 tidak membahas soal kepemimpinan paslon 1 sebagai gubernur yg mengurus angin di DKI 😅",0,1,2024-01-08T04:50:43Z
"Saya dan keluarga masih memantau, kami belum punya pilihan ataupun kecondongan pada ketiga calon. Mereka punya kelebihan dan kekurangan masing2,  dan kekurangan mereka termasuk berat.",0,1,2024-01-08T04:50:32Z
loveyou prabowo😢❤❤,0,0,2024-01-08T04:50:23Z
"Prof. yg suka retorika dan teoritis banget, bahaya ini orang sukanya menghasut untuk perpecahan. Tau kan siapa.",0,0,2024-01-08T04:49:59Z
"Siapapun presidennya, jokowi tetap mantan presiden",1,0,2024-01-08T04:49:35Z
Pak Prabowo aq tetep pd mu gk bakal berubah❤❤ biar yg lain menyudut kan,0,0,2024-01-08T04:49:14Z
ALL IN PRABOWO❤,2,0,2024-01-08T04:49:10Z
"Prabowo mau menaikan kesejahteraan TNI dan POLRI, 

Tapi tolong juga untuk perhatikan pungli dan korup di bidang tersebut agar peningkatan kesejahteraan jadi efisien",0,0,2024-01-08T04:48:55Z
Kerja kerja jangan ngomong aja Anis 🤣🤣🤣🤣🤣,0,1,2024-01-08T04:48:53Z
"Ganjar juga aneh bilang prabowo ga jawab soal presentasi turun , sedangkan prabowo jawab itu semua karna 2 tahun fokus menangani covid jadi mentri keuangan ga memfokuskan pada pertahanan untuk sementara",0,0,2024-01-08T04:47:34Z
Aniss jakarta sja ga bisa di urus malah jdi capres😃😃😃,0,0,2024-01-08T04:47:25Z
"Saya agak kurang respect sama paslon 1 ya, semua yg dijanjikan semua yg manis-manis seperti anak kecil yg ditanya apa cita-citanya, harusnya sebagai pemimpin bisa realistis dan jujur, sama seperti halnya mengurus rumah tangga, ada pemasukan dan pengeluaran dan semuanya harus diatur berdasarkan prioritas, semua program kerja membutuhkan resources (money, human), atur prioritas dan mekanismenya, sebagai policy maker harusnya bisa lebih realistis memaparkan apa program kerjanya ketimbang, hanya mengkritik orang lain dan mengatakan harusnya bisa lebih ini dan itu terus... rasanya setiap orang bisa bicara spt paslon no 1",1,0,2024-01-08T04:47:09Z
Salut dengan sikap pak anis...yg begitu tenang......,2,0,2024-01-08T04:47:09Z
"KEBANYAKAN OMDO NIS ANIES, GAK TAU FAKTA DILAPANGAN DAN LU BELUM ADA PENGALAMAN DALAM PERTAHANAN GAK USAH SO TAU NIS .HADUH NIS ANIES 🥱🥱🥱",1,0,2024-01-08T04:47:05Z
Mau naik ko harus ngejatuhin dulu pa,0,0,2024-01-08T04:46:58Z
"Kalian milih pak Prabowo cuma karena kasian
Justru tambah kasian Indonesia woy
Di pimpin dengan org yg tak bisa mengendalikan emosinya
Gimana sih klean ini",0,0,2024-01-08T04:46:38Z
"Semangat pak bowo, sy dukung bapak.. ❤ mereka hanya mencoba menjatuhkan bapak secara publik tidak punya mental mereka",0,0,2024-01-08T04:46:19Z
02 selalu di hati,1,0,2024-01-08T04:45:59Z
99% yg koment dukung PRABOWO jadi presiden RI😇,0,0,2024-01-08T04:45:57Z
Ganjar dah pasti nomor 3,0,0,2024-01-08T04:44:59Z
Gila makin hari Anis baswedan makin munafik dalam mencela pak Prabowo 😭,0,0,2024-01-08T04:44:54Z
Ngmong aja blepotan😅,0,0,2024-01-08T04:43:51Z
Cari aman itu idem😂😂 gak usah banyak mikir ..,0,0,2024-01-08T04:43:45Z
Bu anisa cantik,0,0,2024-01-08T04:42:01Z
Amin pinter menanggapi realisasi enol,0,0,2024-01-08T04:41:42Z
Prabowoooo tetappp dihati,0,0,2024-01-08T04:41:41Z
"Biasanya yg pinter ngomong pinter ngibul, tong kosong sprti si Anis😂",0,0,2024-01-08T04:41:28Z
Bismillah bapa.Prabowo,0,0,2024-01-08T04:41:09Z
No 2 tetappp semamgatttt,0,0,2024-01-08T04:40:56Z
Terlepas dari siapa pilihan+62 yg dilihat dari debat ini pengeroyokan terhadap calo 2 yg tanpa solosi ontuk negara kedepannya,0,0,2024-01-08T04:40:52Z
"Nyesel milih yg kemarin,kirain bisa bela org miskin dgn cara blusukan, malah sekarang jd korban outsourcing. 
Wes ra milih maneh,wes karepe presiden e sopo,urip e tmbh ssh",0,0,2024-01-08T04:40:45Z
All in AMIN 🇮🇩,3,0,2024-01-08T04:40:31Z
Bersainglah tanpa harus menjatuhkan dan menyerang lawanmu 🤝,71,10,2024-01-08T04:40:25Z
"bener kata alm gusdur....
orng yg pinter itu orng yg tdk banyak bicara...
salam 02😊",0,0,2024-01-08T04:40:13Z
Tidak ada orang yang lebih kuat dari sabar dan ikhlas....sv.Prabowo...😊😊😊,52,7,2024-01-08T04:40:09Z
✌️,0,0,2024-01-08T04:40:04Z
Anies Baswedan ❤❤,1,0,2024-01-08T04:39:54Z
Pak prabowo❤,0,0,2024-01-08T04:39:48Z
Tani merdeka Indonesia siap memenangkan BPK h Prabowo hdp prabowo,0,0,2024-01-08T04:39:16Z
Terlihat Skali anies iri hati dan jauh Skali klo saingannya dg Prabowo blm sekelas,0,0,2024-01-08T04:39:08Z
"Jangan liat dari masalalu , justru salah pak anis , harusnya banyak belajar dari masa lalu wkwk aduhh",0,0,2024-01-08T04:38:01Z
Indonesia butuh presiden yang jelas Visi & Misinya. AMIN for Indonesia,2,0,2024-01-08T04:37:52Z
"Siapa pun itu presiden nya nanti,sya minta gaji nakes tolong d pertimbangkan,krna yg sya rasakan sekolah tinggi"" lalu biaya nya yg begitu mahal ketika kita sudh dapat kerja tidak sebanding apa yg telah kita keluarkn buat sekolah kesehatan",1,0,2024-01-08T04:37:37Z
Tidak ada figur yg bisa mewakili rakyat mayoritas😢,0,0,2024-01-08T04:37:34Z
Utang  trusss lain yg utang lain yang bayar juga ko😂,0,0,2024-01-08T04:37:32Z
"tegas hapuskan penjajahan di muka bumi, bismillah free palestin",0,0,2024-01-08T04:37:29Z
"Anies semakin MEMUKAU,baik keormimoinan maupun KECERDASAN nya....bravo",0,0,2024-01-08T04:37:23Z
Siapa yg meneruskan kinerja pak jokowi dia yg saya pilih,0,0,2024-01-08T04:37:22Z
"Pak Prabowo idola almarhum Bapak saya, bismillah  Pak",0,0,2024-01-08T04:36:57Z
"We all know who you are, feel sorry for you",0,0,2024-01-08T04:36:55Z
AMIN ❤🇮🇩,2,0,2024-01-08T04:36:22Z
"JANGAN SAMAKAN DI ERA SEKARANG SAMA ERA IR.SOEKARNO, SEKARANG JAMAN SUDAH MAJU LEBIH CANGGIH, FASILITAS NYA JANGAN BEKAS",0,0,2024-01-08T04:36:21Z
Pak Anies knp nyerang mulu 😅,0,0,2024-01-08T04:36:02Z
nanti akan d balaskan oleh gibran. dia akan lumpuhkan 2 lawan sekaligus.,0,0,2024-01-08T04:35:51Z
"Capres yg sangat Intelektual melalui data yg akurat bebas dari Korupsi dan Nepotisme tidak gegabah dlm membuat keputusan adalah Capres Ganjar Pranomo calon Presiden RI kedepan yg tdk berhianat pd temen dan tdk pernah dapat PEMECATAN sebagai Pejabat ,kepada Rakyat Jelata yg Pinter ,utk memilih Capres hrs bersih dari korupsi dan dapat nilai plus dari warga selama menjabat sbg pemimpin daerah yg menguasai data berdasarkan kinerja bukan berdasarkan retorika",0,0,2024-01-08T04:35:46Z
anis cuma jadi pupuk ganjar untuk serang prabowo 😂,0,0,2024-01-08T04:35:32Z
Pak anis memang lebih pantas dan berkualitas sebagai pemimpin bangsa!!,0,0,2024-01-08T04:35:09Z
Wowo BABAK BELUUR😂,0,0,2024-01-08T04:34:52Z
Ganjar omong kosong bilang lapangan kerja sedirikan bekas gubenur mana slama10th jdi gubenur hasilnya jeblok 👌 omong pinter jijik,0,0,2024-01-08T04:34:04Z
"Bismillahirrahmanirrahim semoga yg menjadi presiden kita nanti bisa menjadi pemimpin yg baik jujur amanah dan selalu mementingkan kepentingan rakyatnya amin 🤲🤲
 Semoga yg terpilih di pemilihan capres dan cawapres kali ini bapak Prabowo dan Gibran amin 🤲🙏🙏",0,0,2024-01-08T04:33:51Z
Siapapun yang kelak jadi presiden kita harus sama sama sinergi saling mendukung ditengah situasi global yang tidak menentu..,0,0,2024-01-08T04:33:38Z
Amin☝️,0,0,2024-01-08T04:32:27Z
Anis bisanya menjelekan paslon lain 😂😂😂😂,0,0,2024-01-08T04:32:00Z
Sy tunggu tanggapan rocky grung,0,0,2024-01-08T04:31:55Z
Bismillah pak prabowo dan mas gibran direstui Allah SWT aaminn ❤,0,0,2024-01-08T04:31:47Z
Pak prabowoooooooo ❤❤❤❤❤❤,1,0,2024-01-08T04:31:39Z
"Pak Prabowo tetap di hatiku , yg sabar yah pak",1,0,2024-01-08T04:31:29Z
2❤,1,0,2024-01-08T04:31:24Z
"Prabowo gibram garis keras nihh, senggol dong wk",1,0,2024-01-08T04:31:21Z
2,1,0,2024-01-08T04:31:16Z
Pak probowoooo we love u...........❤❤❤,1,0,2024-01-08T04:31:06Z
Tapi saya liat Prabowo lebih cari aman.slalu bilang saya stuju dengan pa ganjar wkwkwkw. Lebih cari aman dibawah nama ganjar untuk mengelak dri pa anis,0,0,2024-01-08T04:31:01Z
Ko aku tkut liat pak anissa,0,0,2024-01-08T04:30:44Z
Allah lebih tau  mana  yg terbaik  .bagaimana pemimpin. Yg  selama menjalankan  amanat untuk rakyat nya.,0,0,2024-01-08T04:30:30Z
Wkwkwkw astagaa..,0,0,2024-01-08T04:30:01Z
Jawaban prabowo...mengawang2....nglantur..,1,0,2024-01-08T04:29:20Z
Anis cuma pandai ngomong bre uang 80t kemana?,0,0,2024-01-08T04:28:53Z
01 mantab. 03 oke. 02.....,0,0,2024-01-08T04:28:39Z
"Jujur kalo dari 3 ini pka prabowo gak pintar berkata"" .tapi gw yakin dy bisa memimpin negara ini dengan jujur dan iklas",1,1,2024-01-08T04:28:36Z
"Butuh bukti bukan cuman janji, all in prabowoo❤❤❤❤",1,0,2024-01-08T04:28:28Z
"no 1 & 3 orang² cerdas
no 2 entahlah...",0,0,2024-01-08T04:27:31Z
sehat selalu pak prabowo🤗,0,0,2024-01-08T04:27:03Z
Klo ga bisa ngomong dan diplomasi ya jadi pekerja saja ga usah jadi pemimpin. Kinerja Presiden harus juga terlihat dari retorika apalagi go internasional. Nanti didebat negara lain  ga bs omon ya payah. cukup jadi menteri aja,1,0,2024-01-08T04:26:56Z
"Maaf Anies, tolong buktikan jaman sekarang polisi hidupnya susah. Polisi sekarang hidupnya makmur pak anies.",1,0,2024-01-08T04:26:49Z
Anis wajah penuh emosi😂,1,0,2024-01-08T04:26:48Z
Anis kocak 😂,1,0,2024-01-08T04:26:45Z
spill donk buat orang jakarta dan jawa tengah nilai rinkingnya anis dan ganjar saat memimpin jd gubernur,1,0,2024-01-08T04:26:40Z
"Pak anies terlalu menggebu""",1,0,2024-01-08T04:26:29Z
rudal hypersonic 🤭🤭😂😂😂🤣🤣🤣🤣🤣,0,0,2024-01-08T04:26:14Z
Pak prabowo dan pak ganjar sangat bagus dalam menjelasaknn😊😊,0,0,2024-01-08T04:26:09Z
Pilih yang no 1 atau 3 aja,1,0,2024-01-08T04:25:41Z
anies banyak ngomong gaada bukti,1,0,2024-01-08T04:25:16Z
Selama jadi menhan mana ada lu perbaiki halu aja wowo,0,0,2024-01-08T04:25:08Z
Jangan pilih prabowo,1,0,2024-01-08T04:24:58Z
"Keren si, mentalnya pak anies ini",0,0,2024-01-08T04:24:56Z
AMIN makin membuka wawasan kita. Lewat pak Anies sy lebih memahami betapa pentingnya pertahanan negeri ini. Dan ternyata byk sdh anggaran masuk di kementerian ini. Dan Insya Allah paslon Amin yg lanjutkan dan perbaiki keruwetan itu. Amin❤❤❤,2,2,2024-01-08T04:24:31Z
"Si Anis sm Siganjar pinternya cuma mncari ksalahan orang, 😂😂",3,1,2024-01-08T04:24:04Z
"Nis nis,disuruh debat ,malah ngitungin berapa luas tanah yg dimiliki lawan",0,0,2024-01-08T04:23:44Z
"01 dan 02 sibuk saling serang gak jelas gak ada etika,,pak ganjar lebih jelas visi misinya..",1,0,2024-01-08T04:23:07Z
"*KALO ANIES JADI PRESIDEN BAZER AKAN DIBUMI HANGUSAN, KARNA BAZER SAMPAH, SEPERTI KORUPSI* 😂😂😂",0,0,2024-01-08T04:22:48Z
"Semoga aja 5 tahun kedepan nggak hancur aja ,ketika salah satu terpilih siap siap saja jangan nyesel kemudian hari , salahkan diri sendir aja sebab sdm kita mudah di cuci otaknya",0,0,2024-01-08T04:22:26Z
Semangat trus pak prabowo 🙏🙏 semoga banyak yg memilih pak prabowo,2,0,2024-01-08T04:22:08Z
"Siapapun nanti presidennya yg penting amanah, sesuai dengan apa yg di ungkapkan ketika kampanye",0,0,2024-01-08T04:21:35Z
"Pak anies singgung food estate singkong sudah diubah dan gak gagal sekali bukan berrti habis, bukan berarti tidak bisa ditanami lagi tanahnya .bqcot trus pak anies",0,0,2024-01-08T04:21:08Z
